Id,Genre,Formatted Genre
tt0104504,"['Documentary', 'History']","documentary, history"
tt0103897,['Drama'],drama
tt0104030,"['Comedy', 'Drama']","comedy, drama"
tt0105480,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt0102467,"['Comedy', 'Drama']","comedy, drama"
tt0105089,"['Documentary', 'History', 'War']","documentary, history, war"
tt0101444,['Comedy'],comedy
tt0104541,"['Biography', 'Drama', 'Music']",documentary
tt0104503,"['Comedy', 'Drama']","comedy, drama"
tt0104225,"['Drama', 'Music']","drama, music"
tt0105562,['Drama'],drama
tt0102969,"['Comedy', 'Drama']","comedy, drama"
tt0104954,['Comedy'],comedy
tt0105267,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt0105411,"['Crime', 'Drama', 'Romance']","crime, drama, romance"
tt0103877,"['Comedy', 'Drama']","comedy, drama"
tt0104244,['Documentary'],documentary
tt0101481,['Action'],action
tt0103055,"['Comedy', 'Romance']","comedy, romance"
tt0104240,"['Drama', 'Thriller']","drama, thriller"
tt0105719,"['Comedy', 'Horror', 'Thriller']","comedy, horror, thriller"
tt0107290,"['Adventure', 'Sci-Fi', 'Thriller']","adventure, scifi, thriller"
tt0107614,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt0106977,"['Action', 'Adventure', 'Crime']","action, adventure, crime"
tt0106918,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt0108160,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0107211,"['Drama', 'Romance']","drama, romance"
tt0107206,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt0107798,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0108052,"['Biography', 'Drama', 'History']",documentary
tt0106582,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0106965,"['Adventure', 'Drama', 'Family']","adventure, drama, family"
tt0107818,['Drama'],drama
tt0107048,"['Comedy', 'Fantasy', 'Romance']","comedy, fantasy, romance"
tt0107050,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0106611,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0106673,"['Comedy', 'Romance']","comedy, romance"
tt0107969,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0106697,"['Action', 'Crime', 'Sci-Fi']","action, crime, scifi"
tt0108147,"['Comedy', 'Music']","comedy, music"
tt0108358,"['Action', 'Biography', 'Drama']",documentary
tt0107985,"['Comedy', 'Family', 'Fantasy']","comedy, family, fantasy"
tt0106375,"['Comedy', 'Family', 'Romance']","comedy, family, romance"
tt0106701,"['Comedy', 'Family']","comedy, family"
tt0108185,"['Drama', 'Mystery', 'Romance']","drama, mystery, romance"
tt0107362,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0106220,"['Comedy', 'Fantasy']","comedy, fantasy"
tt0108525,"['Comedy', 'Music']","comedy, music"
tt0107497,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt0107478,['Comedy'],comedy
tt0107034,"['Drama', 'Thriller']","drama, thriller"
tt0106400,"['Comedy', 'Family']","comedy, family"
tt0108308,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0107131,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt0106856,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0107822,"['Drama', 'Music', 'Romance']","drama, music, romance"
tt0107120,"['Comedy', 'Family', 'Fantasy']","comedy, family, fantasy"
tt0108551,"['Biography', 'Drama', 'Music']",documentary
tt0107144,"['Action', 'Comedy']","action, comedy"
tt0106519,"['Crime', 'Drama']","crime, drama"
tt0106246,"['Adventure', 'Biography', 'Drama']",documentary
tt0108186,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0108162,"['Drama', 'Thriller']","drama, thriller"
tt0107977,"['Adventure', 'Comedy', 'Musical']",music
tt0106770,"['Action', 'Biography', 'Drama']",documentary
tt0107282,['Drama'],drama
tt0107076,"['Action', 'Thriller']","action, thriller"
tt0108037,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt0106226,"['Drama', 'Romance']","drama, romance"
tt0108071,"['Drama', 'Family', 'Fantasy']","drama, family, fantasy"
tt0107808,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0107843,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0107659,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0107554,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0107630,['Drama'],drama
tt0107840,"['Drama', 'Romance']","drama, romance"
tt0108101,"['Biography', 'Drama', 'Romance']",documentary
tt0107207,"['Biography', 'Drama', 'History']",documentary
tt0107501,['Drama'],drama
tt0108238,"['Action', 'Crime', 'Mystery']","action, crime, mystery"
tt0106223,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt0107943,"['Drama', 'Romance']","drama, romance"
tt0107889,"['Action', 'Drama', 'Sport']","action, drama, sport"
tt0107057,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0108002,"['Biography', 'Drama', 'Sport']",documentary
tt0107616,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0107711,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0106598,"['Comedy', 'Sci-Fi']","comedy, scifi"
tt0108255,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0106292,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0106912,"['Biography', 'Drama', 'Mystery']",documentary
tt0108171,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt0108451,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0107004,"['Drama', 'History', 'Western']","drama, history, western"
tt0107863,['Western'],western
tt0106500,"['Comedy', 'Music']","comedy, music"
tt0106466,"['Comedy', 'Romance']","comedy, romance"
tt0106489,"['Crime', 'Drama']","crime, drama"
tt0107091,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt0107254,"['Fantasy', 'Horror', 'Thriller']","fantasy, horror, thriller"
tt0107665,"['Crime', 'Drama', 'Fantasy']","crime, drama, fantasy"
tt0107212,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0108473,"['Drama', 'Horror', 'Mystery']","drama, horror, mystery"
tt0106627,"['Drama', 'Romance', 'Thriller']","drama, romance, thriller"
tt0106453,"['Drama', 'Thriller']","drama, thriller"
tt0107504,"['Comedy', 'Horror', 'Sci-Fi']","comedy, horror, scifi"
tt0106868,"['Adventure', 'Drama', 'Family']","adventure, drama, family"
tt0108539,"['Comedy', 'Fantasy']","comedy, fantasy"
tt0107286,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0107413,"['Comedy', 'Family']","comedy, family"
tt0108442,"['Comedy', 'Crime']","comedy, crime"
tt0108399,"['Crime', 'Drama', 'Romance']","crime, drama, romance"
tt0108174,"['Comedy', 'Crime', 'Romance']","comedy, crime, romance"
tt0107507,"['Comedy', 'Mystery']","comedy, mystery"
tt0108560,"['Comedy', 'Drama', 'Mystery']","comedy, drama, mystery"
tt0106941,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0107473,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0107007,"['Drama', 'History', 'War']","drama, history, war"
tt0107978,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0106664,"['Horror', 'Mystery']","horror, mystery"
tt0107438,"['Comedy', 'Family', 'Romance']","comedy, family, romance"
tt0106455,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0108550,"['Drama', 'Romance']","drama, romance"
tt0106266,"['Comedy', 'Crime']","comedy, crime"
tt0106926,"['Drama', 'Mystery', 'Romance']","drama, mystery, romance"
tt0107529,"['Comedy', 'Drama']","comedy, drama"
tt0108526,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt0107443,"['Comedy', 'Drama']","comedy, drama"
tt0107387,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt0107611,"['Drama', 'Romance']","drama, romance"
tt0106315,['Drama'],drama
tt0107563,"['Action', 'Comedy', 'Fantasy']","action, comedy, fantasy"
tt0106677,['Comedy'],comedy
tt0106873,"['Comedy', 'Crime', 'Thriller']","comedy, crime, thriller"
tt0108065,"['Biography', 'Drama']",documentary
tt0106881,"['Drama', 'Thriller']","drama, thriller"
tt0107156,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0106393,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0107745,"['Animation', 'Adventure', 'Drama']","animation, adventure, drama"
tt0107927,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0108311,"['Drama', 'Thriller']","drama, thriller"
tt0108149,"['Comedy', 'Drama', 'Mystery']","comedy, drama, mystery"
tt0108122,"['Comedy', 'Drama']","comedy, drama"
tt0107090,['Thriller'],thriller
tt0108265,"['Drama', 'Music']","drama, music"
tt0106364,"['Animation', 'Action', 'Adventure']","animation, action, adventure"
tt0108334,"['Comedy', 'Romance']","comedy, romance"
tt0106332,"['Drama', 'Music', 'Romance']","drama, music, romance"
tt0107247,['Drama'],drama
tt0107009,"['Horror', 'Sci-Fi', 'Thriller']","horror, scifi, thriller"
tt0108258,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0107612,"['Action', 'Comedy', 'Family']","action, comedy, family"
tt0108330,"['Biography', 'Drama']",documentary
tt0108517,"['Fantasy', 'Horror']","fantasy, horror"
tt0108069,"['Animation', 'Adventure', 'Sci-Fi']","animation, adventure, scifi"
tt0106877,['Comedy'],comedy
tt0107626,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt0108170,"['Comedy', 'Drama']","comedy, drama"
tt0107750,"['Action', 'Drama']","action, drama"
tt0108207,['Comedy'],comedy
tt0107613,"['Comedy', 'Romance']","comedy, romance"
tt0106233,"['Adventure', 'Comedy', 'Sport']","adventure, comedy, sport"
tt0107107,"['Comedy', 'Thriller']","comedy, thriller"
tt0106505,"['Drama', 'Comedy']","drama, comedy"
tt0108187,['Comedy'],comedy
tt0107302,"['Crime', 'Thriller']","crime, thriller"
tt0108041,['Drama'],drama
tt0107719,"['Family', 'Fantasy', 'Music']","family, fantasy, music"
tt0107685,"['Comedy', 'Romance']","comedy, romance"
tt0106471,"['Drama', 'Mystery', 'Romance']","drama, mystery, romance"
tt0107653,"['Comedy', 'Drama']","comedy, drama"
tt0106521,"['Horror', 'Sci-Fi']","horror, scifi"
tt0107130,"['Biography', 'Drama']",documentary
tt0107277,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt0125676,['Documentary'],documentary
tt0108565,"['Drama', 'Romance', 'Thriller']","drama, romance, thriller"
tt0107468,"['Drama', 'History', 'Romance']","drama, history, romance"
tt0106661,"['Drama', 'Romance']","drama, romance"
tt0106827,"['Family', 'Comedy']","family, comedy"
tt0106438,"['Biography', 'Drama']",documentary
tt0108328,"['Biography', 'Drama', 'Music']",documentary
tt0107322,"['Drama', 'History']","drama, history"
tt0104215,['Action'],action
tt0107594,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0108327,"['Comedy', 'Drama', 'Music']","comedy, drama, music"
tt0108000,"['Drama', 'Romance']","drama, romance"
tt0108515,"['Documentary', 'History']","documentary, history"
tt0108234,"['Action', 'Drama', 'Crime']","action, drama, crime"
tt0107209,"['Fantasy', 'Drama', 'Mystery']","fantasy, drama, mystery"
tt0107152,['Drama'],drama
tt0107974,['Documentary'],documentary
tt0106350,"['Drama', 'Romance', 'Western']","drama, romance, western"
tt0108090,['Documentary'],documentary
tt0107148,['Drama'],drama
tt0107623,['Drama'],drama
tt0106833,"['Drama', 'Romance']","drama, romance"
tt0108596,"['Drama', 'Romance']","drama, romance"
tt0106264,"['Crime', 'Drama']","crime, drama"
tt0106464,['Drama'],drama
tt0108026,['Drama'],drama
tt0108388,"['Drama', 'Thriller']","drama, thriller"
tt0108410,"['Comedy', 'Drama']","comedy, drama"
tt0107233,['Documentary'],documentary
tt0108569,"['Comedy', 'Fantasy']","comedy, fantasy"
tt0107824,"['Comedy', 'Drama']","comedy, drama"
tt0107953,"['Horror', 'Sci-Fi']","horror, scifi"
tt0109838,"['Comedy', 'Sci-Fi']","comedy, scifi"
tt0106176,"['Documentary', 'History']","documentary, history"
tt0106660,['Drama'],drama
tt0106684,"['Crime', 'Drama']","crime, drama"
tt0107372,"['Documentary', 'History']","documentary, history"
tt0107088,"['Drama', 'Thriller']","drama, thriller"
tt0105807,"['Drama', 'Comedy']","drama, comedy"
tt0109830,"['Drama', 'Romance']","drama, romance"
tt0110357,"['Animation', 'Adventure', 'Drama']","animation, adventure, drama"
tt0111503,"['Action', 'Comedy', 'Thriller']","action, comedy, thriller"
tt0111070,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt0109813,"['Comedy', 'Family', 'Fantasy']","comedy, family, fantasy"
tt0109444,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0111257,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0110475,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0110912,"['Crime', 'Drama']","crime, drama"
tt0110148,"['Drama', 'Fantasy', 'Horror']","drama, fantasy, horror"
tt0110478,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0109446,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0109635,"['Drama', 'Thriller']","drama, thriller"
tt0111280,"['Action', 'Adventure', 'Mystery']","action, adventure, mystery"
tt0109040,['Comedy'],comedy
tt0111282,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt0110322,"['Drama', 'Romance', 'War']","drama, romance, war"
tt0111742,"['Drama', 'Horror', 'Romance']","drama, horror, romance"
tt0111255,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0109831,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0110366,"['Comedy', 'Family', 'Romance']","comedy, family, romance"
tt0109506,"['Action', 'Drama', 'Fantasy']","action, drama, fantasy"
tt0110632,"['Crime', 'Drama']","crime, drama"
tt0111693,"['Drama', 'Romance']","drama, romance"
tt0110997,"['Action', 'Adventure', 'Crime']","action, adventure, crime"
tt0109520,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt0111438,"['Action', 'Crime', 'Sci-Fi']","action, crime, scifi"
tt0109439,"['Comedy', 'Western']","comedy, western"
tt0109254,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0110684,"['Comedy', 'Drama']","comedy, drama"
tt0110771,"['Comedy', 'Drama']","comedy, drama"
tt0110725,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0110167,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0110216,"['Comedy', 'Romance', 'Sci-Fi']","comedy, romance, scifi"
tt0110638,['Drama'],drama
tt0111301,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0111143,"['Action', 'Adventure', 'Crime']","action, adventure, crime"
tt0110093,"['Action', 'Comedy', 'Romance']","action, comedy, romance"
tt0110442,"['Comedy', 'Sport']","comedy, sport"
tt0109287,"['Comedy', 'Family']","comedy, family"
tt0109303,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0110399,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0110123,"['Comedy', 'War']","comedy, war"
tt0109676,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0111161,"['Crime', 'Drama']","crime, drama"
tt0109951,"['Comedy', 'Drama']","comedy, drama"
tt0110099,"['Comedy', 'Romance']","comedy, romance"
tt0110612,"['Comedy', 'Romance']","comedy, romance"
tt0111756,"['Adventure', 'Biography', 'Crime']",documentary
tt0110932,"['Drama', 'History']","drama, history"
tt0110971,"['Comedy', 'Drama']","comedy, drama"
tt0109305,"['Drama', 'Sport']","drama, sport"
tt0109836,"['Drama', 'Horror', 'Romance']","drama, horror, romance"
tt0110146,"['Drama', 'Romance']","drama, romance"
tt0109067,"['Comedy', 'Family', 'Sport']","comedy, family, sport"
tt0110157,['Adventure'],adventure
tt0110950,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0110186,"['Crime', 'Drama']","crime, drama"
tt0111256,"['Comedy', 'Romance']","comedy, romance"
tt0109493,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0109484,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0110737,"['Comedy', 'Romance']","comedy, romance"
tt0111732,"['Comedy', 'Drama']","comedy, drama"
tt0109456,"['Drama', 'Mystery', 'Romance']","drama, mystery, romance"
tt0109021,"['Biography', 'Drama', 'Sport']",documentary
tt0110413,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0110364,"['Comedy', 'Family', 'Sport']","comedy, family, sport"
tt0110064,"['Comedy', 'Music', 'Romance']","comedy, music, romance"
tt0109891,"['Comedy', 'Crime', 'Family']","comedy, crime, family"
tt0110391,"['Comedy', 'Drama']","comedy, drama"
tt0110516,"['Comedy', 'Romance']","comedy, romance"
tt0110613,"['Comedy', 'Drama', 'Family']","comedy, drama, family"
tt0111667,['Drama'],drama
tt0109190,"['Adventure', 'Comedy', 'Crime']","adventure, comedy, crime"
tt0110353,"['Comedy', 'Western']","comedy, western"
tt0109120,"['Adventure', 'Drama', 'Family']","adventure, drama, family"
tt0109297,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0111400,"['Action', 'Comedy', 'Mystery']","action, comedy, mystery"
tt0110557,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0109035,"['Crime', 'Drama', 'Sport']","crime, drama, sport"
tt0110678,"['Action', 'Drama', 'Sci-Fi']","action, drama, scifi"
tt0109198,['Western'],western
tt0110428,"['Biography', 'Comedy', 'Drama']",documentary
tt0111418,"['Comedy', 'Romance', 'Drama']","comedy, romance, drama"
tt0110763,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0109504,"['Comedy', 'Drama']","comedy, drama"
tt0109348,"['Comedy', 'Crime']","comedy, crime"
tt0109936,['Comedy'],comedy
tt0110363,"['Comedy', 'Family', 'Sport']","comedy, family, sport"
tt0109015,"['Family', 'Comedy', 'Action']","family, comedy, action"
tt0110955,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0109480,"['Comedy', 'Crime', 'Thriller']","comedy, crime, thriller"
tt0111419,"['Animation', 'Family', 'Fantasy']","animation, family, fantasy"
tt0110907,"['Comedy', 'Drama']","comedy, drama"
tt0109045,"['Comedy', 'Music']","comedy, music"
tt0109369,"['Adventure', 'Comedy']","adventure, comedy"
tt0110097,"['Comedy', 'Drama']","comedy, drama"
tt0111804,"['Documentary', 'Comedy']","documentary, comedy"
tt0110305,"['Family', 'Adventure']","family, adventure"
tt0110116,"['Biography', 'Drama', 'Music']",documentary
tt0111333,"['Animation', 'Comedy', 'Family']","animation, comedy, family"
tt0109129,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0110657,"['Action', 'Drama', 'Family']","action, drama, family"
tt0110137,"['Romance', 'Comedy', 'Drama']","romance, comedy, drama"
tt0111003,"['Horror', 'Sci-Fi', 'Thriller']","horror, scifi, thriller"
tt0109842,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
